Date,CHINA A VALUE WEIGHTED
2012-04-17,1348.3442035806518
2012-04-18,1378.487004676284
2012-04-19,1375.1049458180346
2012-04-20,1386.1604684771357
2012-04-23,1386.8764925693429
2012-04-24,1383.9769241570525
2012-04-25,1394.8454407428794
2012-04-26,1388.665117486293
2012-04-27,1381.8263975899586
2012-04-30,1384.3320704804548
2012-05-01,1385.431162105411
2012-05-02,1420.0914074986997
2012-05-03,1420.1221356065662
2012-05-04,1429.5593378413396
2012-05-07,1434.2853961207725
2012-05-08,1436.766560989149
2012-05-09,1418.1184616235296
2012-05-10,1413.92765217061
2012-05-11,1406.3045240577992
2012-05-14,1404.7510165088795
2012-05-15,1409.5958838175773
2012-05-16,1392.3304550652856
2012-05-17,1415.8011112535241
2012-05-18,1394.6039235609067
2012-05-21,1394.521702811982
2012-05-22,1414.2154580296335
2012-05-23,1424.466631054717
2012-05-24,1415.4505087536168
2012-05-25,1416.6499863659676
2012-05-28,1434.6649543624917
2012-05-29,1449.1864036785012
2012-05-30,1457.222453175231
2012-05-31,1447.5326649798387
2012-06-01,1448.2090158206045
2012-06-04,1396.6587538881538
2012-06-05,1403.0878886598173
2012-06-06,1402.1139508773108
2012-06-07,1387.2862481853701
2012-06-08,1385.875169402909
2012-06-11,1395.1632169013978
2012-06-12,1391.5133188100451
2012-06-13,1396.0770467314057
2012-06-14,1381.6989869274257
2012-06-15,1391.8391874645463
2012-06-18,1403.2532631126417
2012-06-19,1385.241266335752
2012-06-20,1381.3617129952281
2012-06-21,1373.7281001518425
2012-06-22,1381.4539851233797
2012-06-25,1369.4447210636636
2012-06-26,1372.7023902058086
2012-06-27,1372.187614144423
2012-06-28,1365.2917024094272
2012-06-29,1354.732502380362
2012-07-02,1362.8695966595394
2012-07-03,1362.3028313953798
2012-07-04,1375.7740044830425
2012-07-05,1375.1643062141186
2012-07-06,1391.7787893467278
2012-07-09,1357.9501111059744
2012-07-10,1363.0496985237232
2012-07-11,1368.6458643900341
2012-07-12,1379.8920017361372
2012-07-13,1375.3097904617
2012-07-16,1357.0277977320152
2012-07-17,1371.1427929861336
2012-07-18,1367.4754847090642
2012-07-19,1374.4938279696642
2012-07-20,1373.3537435855708
2012-07-23,1355.4922450980896
2012-07-24,1360.3439106785354
2012-07-25,1349.780211578079
2012-07-26,1327.408097312106
2012-07-27,1326.456874931862
2012-07-30,1337.4725873188395
2012-07-31,1337.6351070028054
2012-08-01,1347.6915232991087
2012-08-02,1356.2943128107054
2012-08-03,1341.7695433119616
2012-08-06,1341.656701116302
2012-08-07,1340.3690072255606
2012-08-08,1351.3875375353732
2012-08-09,1363.8031467619148
2012-08-10,1359.9513870617345
2012-08-13,1337.9503057142067
2012-08-14,1345.010596811566
2012-08-15,1332.922568176255
2012-08-16,1319.8301343963478
2012-08-17,1329.5185440844607
2012-08-20,1316.8162163307168
2012-08-21,1304.9861761460893
2012-08-22,1300.2075453828993
2012-08-23,1289.7346242833548
2012-08-24,1285.3970890261778
2012-08-27,1264.6093156612699
2012-08-28,1273.2481091370928
2012-08-29,1266.2614567467742
2012-08-30,1273.1950776582514
2012-08-31,1256.3050209808173
2012-09-03,1264.3818760950633
2012-09-04,1250.8991350548558
2012-09-05,1239.952357753832
2012-09-06,1248.401767188441
2012-09-07,1279.067362939737
2012-09-10,1283.029437377634
2012-09-11,1268.3451484482268
2012-09-12,1266.6908738984876
2012-09-13,1256.770139764106
2012-09-14,1245.761327209107
2012-09-17,1221.3678818047267
2012-09-18,1215.4714331569794
2012-09-19,1220.461351814919
2012-09-20,1209.1323550046648
2012-09-21,1207.209459245375
2012-09-24,1217.3165374226244
2012-09-25,1210.4156360040163
2012-09-26,1212.6824203094507
2012-09-27,1244.9991753583897
2012-09-28,1267.0249500204065
2012-10-01,1263.0977126704786
2012-10-02,1260.1682243535004
2012-10-03,1263.4403737559605
2012-10-04,1253.385311957903
2012-10-05,1248.1068898937617
2012-10-08,1245.8848379464823
2012-10-09,1277.6422507453503
2012-10-10,1277.8443214026686
2012-10-11,1268.5810875806321
2012-10-12,1271.5415869598276
2012-10-15,1268.6854744795328
2012-10-16,1261.3820385688264
2012-10-17,1257.488434732774
2012-10-18,1278.3122940579815
2012-10-19,1282.7605592106934
2012-10-22,1283.1955254347129
2012-10-23,1282.485564804052
2012-10-24,1283.2242413288593
2012-10-25,1279.733495043859
2012-10-26,1259.9843600706579
2012-10-29,1258.1459662645275
2012-10-30,1254.4063859665705
2012-10-31,1265.0247217420786
2012-11-01,1288.3050166075914
2012-11-02,1305.770979757639
2012-11-05,1311.4575287022108
2012-11-06,1304.1233562638845
2012-11-07,1306.600842381959
2012-11-08,1290.1689838171715
2012-11-09,1291.6163959894072
2012-11-12,1303.4134953573505
2012-11-13,1284.631911571313
2012-11-14,1287.36803720727
2012-11-15,1264.1539979846843
2012-11-16,1264.5417942707263
2012-11-19,1254.7120890513556
2012-11-20,1250.8928955900506
2012-11-21,1265.696659946311
2012-11-22,1253.434459899069
2012-11-23,1254.8778533828884
2012-11-26,1249.587823102284
2012-11-27,1245.8437104836196
2012-11-28,1239.7968965828334
2012-11-29,1229.2762876940194
2012-11-30,1240.5193812368307
2012-12-03,1224.568717858036
2012-12-04,1234.8630996369398
2012-12-05,1278.5947860980048
2012-12-06,1285.5911855098693
2012-12-07,1315.2597751561511
2012-12-10,1325.2577876940393
2012-12-11,1309.315473801209
2012-12-12,1309.736398743556
2012-12-13,1295.4794992800469
2012-12-14,1358.7073518345176
2012-12-17,1361.1734950625746
2012-12-18,1358.8647483909886
2012-12-19,1355.2373127534509
2012-12-20,1362.5938624658104
2012-12-21,1360.4181744046696
2012-12-24,1362.7777606605114
2012-12-25,1403.3116896445165
2012-12-26,1400.2550189248368
2012-12-27,1392.4679035394947
2012-12-28,1411.6136867532227
2012-12-31,1442.2296209056283
2013-01-01,1442.2296209056283
2013-01-02,1436.1837925918505
2013-01-03,1451.9762759741748
2013-01-04,1467.3051359230276
2013-01-07,1468.1314977120849
2013-01-08,1458.9383312465527
2013-01-09,1459.1952897816557
2013-01-10,1444.424318379796
2013-01-11,1404.7555840267605
2013-01-14,1453.8386886423611
2013-01-15,1463.3438717053864
2013-01-16,1452.4001387933033
2013-01-17,1432.3124558144677
2013-01-18,1464.0197380277427
2013-01-21,1472.4420846038995
2013-01-22,1473.5931489879224
2013-01-23,1480.5620833476287
2013-01-24,1459.9565265560752
2013-01-25,1442.7587243854468
2013-01-28,1491.6014953281585
2013-01-29,1499.3056677304025
2013-01-30,1497.874733175948
2013-01-31,1500.2673510261202
2013-02-01,1517.002790429746
2013-02-04,1540.035014471346
2013-02-05,1551.075588074173
2013-02-06,1549.2921413267854
2013-02-07,1547.3189496717396
2013-02-08,1551.6627054429025
2013-02-11,1551.836671662961
2013-02-12,1541.9824598149764
2013-02-13,1545.1957600698654
2013-02-14,1556.198540657253
2013-02-15,1555.1494573370842
2013-02-18,1539.5517797472107
2013-02-19,1511.7339856043288
2013-02-20,1513.3383223860924
2013-02-21,1473.1766849361632
2013-02-22,1469.1622483254953
2013-02-25,1470.8207661764575
2013-02-26,1467.844157782295
2013-02-27,1480.239761481557
2013-02-28,1532.3866836193242
2013-03-01,1535.6653936540697
2013-03-04,1459.1835047302648
2013-03-05,1505.9501906681346
2013-03-06,1524.705312418159
2013-03-07,1494.8313014257901
2013-03-08,1503.3240719847574
2013-03-11,1487.0640300125203
2013-03-12,1467.2932884147667
2013-03-13,1459.6947791222226
2013-03-14,1459.149291515225
2013-03-15,1457.2933832817162
2013-03-18,1445.6731629530575
2013-03-19,1468.6028963078977
2013-03-20,1512.0701754541483
2013-03-21,1514.1289915244195
2013-03-22,1508.6407314346734
2013-03-25,1519.621699476265
2013-03-26,1496.365356860201
2013-03-27,1509.1627962049904
2013-03-28,1447.03371248433
2013-03-29,1447.7621122838473
2013-04-01,1445.2250528654638
2013-04-02,1447.9887195402894
2013-04-03,1449.8136730648012
2013-04-04,1449.1369279241144
2013-04-05,1430.4412587572235
2013-04-08,1420.4015156501766
2013-04-09,1424.985780533817
2013-04-10,1422.39764192881
2013-04-11,1414.745937317153
2013-04-12,1409.686511195292
2013-04-15,1398.8503198764447
2013-04-16,1403.6144937032816
2013-04-17,1409.118135271353
2013-04-18,1407.7317411050644
2013-04-19,1449.2867410960253
2013-04-22,1454.6211628707724
2013-04-23,1412.3112098370395
2013-04-24,1439.2698290377891
2013-04-25,1425.9504492828944
2013-04-26,1414.703337718432
2013-04-29,1406.8198763708406
2013-04-30,1397.856521576002
2013-05-01,1396.90293189252
2013-05-02,1412.805731327716
2013-05-03,1431.4361786010008
2013-05-06,1453.0865006619767
2013-05-07,1453.0697705264322
2013-05-08,1452.454918451095
2013-05-09,1451.59517725688
2013-05-10,1471.1788461387046
2013-05-13,1462.2869714021538
2013-05-14,1445.010471455205
2013-05-15,1461.7313900079632
2013-05-16,1478.4779667809012
2013-05-17,1511.5099364308019
2013-05-20,1520.3354216263563
2013-05-21,1517.7314058341258
2013-05-22,1520.7032357697008
2013-05-23,1492.940421379558
2013-05-24,1495.1433370581067
2013-05-27,1494.7814147834283
2013-05-28,1533.5995787462427
2013-05-29,1516.1953815958093
2013-05-30,1499.0672746835767
2013-05-31,1495.8380122183062
2013-06-03,1489.7679265045902
2013-06-04,1468.6668921079774
2013-06-05,1461.5071185774677
2013-06-06,1430.713280295624
2013-06-07,1407.8938737257001
2013-06-10,1410.6681539725353
2013-06-11,1402.1666320833644
2013-06-12,1395.6481053942653
2013-06-13,1356.1094469038917
2013-06-14,1357.7685627222509
2013-06-17,1351.0960063944665
2013-06-18,1351.4410537785125
2013-06-19,1338.0575491253394
2013-06-20,1317.5772882283295
2013-06-21,1316.6132739918626
2013-06-24,1239.7597333365131
2013-06-25,1240.473696233588
2013-06-26,1240.0267941502298
2013-06-27,1244.18274096604
2013-06-28,1275.2196920917365
2013-07-01,1273.713197396818
2013-07-02,1272.3858621853221
2013-07-03,1266.1893085960048
2013-07-04,1284.919161492047
2013-07-05,1295.7204777250527
2013-07-08,1261.9148493306232
2013-07-09,1273.2085865038985
2013-07-10,1296.7838284121276
2013-07-11,1338.8606600220935
2013-07-12,1307.5136306647453
2013-07-15,1320.8094089362132
2013-07-16,1315.7679680166634
2013-07-17,1305.5005131211394
2013-07-18,1282.8737006834588
2013-07-19,1254.9542567451467
2013-07-22,1252.2120040795746
2013-07-23,1281.7450953525642
2013-07-24,1268.6396156690482
2013-07-25,1266.7114834519812
2013-07-26,1258.2361396125928
2013-07-29,1234.1055743081217
2013-07-30,1246.006207891868
2013-07-31,1246.6297390497812
2013-08-01,1274.5443895363167
2013-08-02,1270.3626193881028
2013-08-05,1288.6545919358603
2013-08-06,1287.7605701429623
2013-08-07,1280.939939098819
2013-08-08,1271.579846216575
2013-08-09,1278.5606736168845
2013-08-12,1322.277954557278
2013-08-13,1333.2559905616592
2013-08-14,1325.1775147484386
2013-08-15,1317.3849679944196
2013-08-16,1305.8380445413404
2013-08-19,1313.3076420644948
2013-08-20,1297.4245651048607
2013-08-21,1298.7281284635615
2013-08-22,1297.478484752061
2013-08-23,1281.6835926674805
2013-08-26,1309.0417966796435
2013-08-27,1310.2682585993027
2013-08-28,1313.4961834145247
2013-08-29,1320.134857893576
2013-08-30,1328.8180856484566
2013-09-02,1331.3313087152828
2013-09-03,1352.1819592854401
2013-09-04,1348.566589269719
2013-09-05,1350.3878847341057
2013-09-06,1358.5414614538315
2013-09-09,1409.9540648184577
2013-09-10,1431.1415460398428
2013-09-11,1435.9469798435948
2013-09-12,1455.3527955232548
2013-09-13,1444.5067406595633
2013-09-16,1424.7357057159695
2013-09-17,1391.3638968074108
2013-09-18,1395.9394513684601
2013-09-19,1375.890699417848
2013-09-20,1379.251622700041
2013-09-23,1397.964286315449
2013-09-24,1377.2909778495318
2013-09-25,1367.581431527852
2013-09-26,1340.9143165298924
2013-09-27,1340.0851084753706
2013-09-30,1347.0105370864246
2013-10-01,1348.1060319596606
2013-10-02,1341.6583742518962
2013-10-03,1338.4084952670307
2013-10-04,1341.1649542326797
2013-10-07,1343.5366860899978
2013-10-08,1357.9841293340746
2013-10-09,1372.0453130442056
2013-10-10,1357.7588734256074
2013-10-11,1377.6405647159077
2013-10-14,1382.7512437866108
2013-10-15,1383.2360273673032
2013-10-16,1363.029004284765
2013-10-17,1341.6916699641872
2013-10-18,1343.9837900565353
2013-10-21,1366.6702008385223
2013-10-22,1344.3643018422229
2013-10-23,1336.2248842253189
2013-10-24,1326.4173630037096
2013-10-25,1313.8888462299853
2013-10-28,1314.4638475088616
2013-10-29,1325.7446332219183
2013-10-30,1345.9088300052786
2013-10-31,1347.5023211415526
2013-11-01,1365.2634937175496
2013-11-04,1359.8375107292945
2013-11-05,1364.1521446703896
2013-11-06,1342.6471966655927
2013-11-07,1355.8864700958625
2013-11-08,1345.756073059271
2013-11-11,1341.8196197621755
2013-11-12,1351.4213124128376
2013-11-13,1323.8459083669231
2013-11-14,1321.7782589025435
2013-11-15,1342.4501596665807
2013-11-18,1380.9709263378647
2013-11-19,1372.9688674686681
2013-11-20,1385.8050287205378
2013-11-21,1381.3097039486984
2013-11-22,1367.778510522069
2013-11-25,1364.0283047571502
2013-11-26,1356.5647377679782
2013-11-27,1365.7823442399113
2013-11-28,1376.8541110842607
2013-11-29,1373.0536696196366
2013-12-02,1379.6917589980387
2013-12-03,1385.3046795131636
2013-12-04,1406.9771023969845
2013-12-05,1391.0438008308608
2013-12-06,1383.9265429563775
2013-12-09,1379.5712904951226
2013-12-10,1375.5576340530768
2013-12-11,1349.1949832747641
2013-12-12,1350.095718711878
2013-12-13,1346.5209679948805
2013-12-16,1325.0161017448347
2013-12-17,1321.5709005681786
2013-12-18,1319.1025596747918
2013-12-19,1315.0945631902043
2013-12-20,1280.8141140515481
2013-12-23,1281.327965716927
2013-12-24,1285.5501691251834
2013-12-25,1290.9863421514588
2013-12-26,1265.80074965105
2013-12-27,1279.4967639992904
2013-12-30,1273.5705825410116
2013-12-31,1296.7339331914643
2014-01-01,1296.733933191464
2014-01-02,1300.7139067019314
2014-01-03,1285.7766746164996
2014-01-06,1256.824287105266
2014-01-07,1257.5934572001363
2014-01-08,1258.040542563789
2014-01-09,1250.954530747626
2014-01-10,1239.0268925420935
2014-01-13,1241.3355865926344
2014-01-14,1245.7219944582075
2014-01-15,1246.1125397431642
2014-01-16,1243.5899910061207
2014-01-17,1232.5220991861843
2014-01-20,1225.8121408084696
2014-01-21,1238.0272545821094
2014-01-22,1264.0209941756684
2014-01-23,1242.6743943047222
2014-01-24,1248.1803691537743
2014-01-27,1234.6940850593478
2014-01-28,1241.3752205255403
2014-01-29,1247.3272029503585
2014-01-30,1239.2328914742552
2014-01-31,1246.40060238857
2014-02-03,1243.3580148323454
2014-02-04,1244.0942469568902
2014-02-05,1242.071703196827
2014-02-06,1235.9524485099498
2014-02-07,1235.4003075099417
2014-02-10,1255.707400005379
2014-02-11,1266.9570323481523
2014-02-12,1274.4794987842306
2014-02-13,1266.097239169079
2014-02-14,1269.1060275852735
2014-02-17,1273.063345537951
2014-02-18,1249.7993355111003
2014-02-19,1267.9144603668951
2014-02-20,1263.4729141561195
2014-02-21,1244.6762511918505
2014-02-24,1213.4998890606798
2014-02-25,1186.1083847302898
2014-02-26,1195.0574941412392
2014-02-27,1197.2359257302599
2014-02-28,1187.6570699204435
2014-03-03,1195.4235056445766
2014-03-04,1197.5786486008337
2014-03-05,1189.0144406262802
2014-03-06,1189.229117798828
2014-03-07,1182.3030289193487
2014-03-10,1143.4355030154484
2014-03-11,1147.1357164041553
2014-03-12,1146.811439779313
2014-03-13,1161.092039811517
2014-03-14,1150.4699600137913
2014-03-17,1153.8198217327683
2014-03-18,1148.9804421298095
2014-03-19,1144.1695068583927
2014-03-20,1137.7801918762968
2014-03-21,1179.5242463601173
2014-03-24,1198.652612740212
2014-03-25,1192.97767791129
2014-03-26,1187.2566863863271
2014-03-27,1187.0931463399884
2014-03-28,1191.388725406193
2014-03-31,1186.5171262359831
2014-04-01,1194.0497903659243
2014-04-02,1209.4410113526212
2014-04-03,1199.1505849053417
2014-04-04,1209.3012495023847
2014-04-07,1205.0332309751784
2014-04-08,1232.8904603551432
2014-04-09,1228.736901662663
2014-04-10,1242.9482823023984
2014-04-11,1241.6837489866273
2014-04-14,1241.9490668352335
2014-04-15,1216.1096567745342
2014-04-16,1220.281622008265
2014-04-17,1213.8021307366882
2014-04-18,1211.6564276786974
2014-04-21,1193.3439323486632
2014-04-22,1201.077548123252
2014-04-23,1198.3519762771357
2014-04-24,1196.023318350955
2014-04-25,1185.4305398099098
2014-04-28,1172.81048885439
2014-04-29,1182.9835615933216
2014-04-30,1178.2668905790201
2014-05-01,1178.26689057902
2014-05-02,1178.26689057902
2014-05-05,1176.135035692057
2014-05-06,1174.5309253098796
2014-05-07,1166.7176117945735
2014-05-08,1175.1459216594542
2014-05-09,1185.116753494596
2014-05-12,1206.8876140593193
2014-05-13,1210.2650752170491
2014-05-14,1208.9442212504216
2014-05-15,1196.9765948274712
2014-05-16,1200.4122183819743
2014-05-19,1182.8532028043287
2014-05-20,1185.6467610569314
2014-05-21,1199.0415062750992
2014-05-22,1197.799264134226
2014-05-23,1208.861739914936
2014-05-26,1208.7409691530925
2014-05-27,1206.9144488394295
2014-05-28,1216.5654373901443
2014-05-29,1212.6557154432485
2014-05-30,1205.9777643156708
2014-06-02,1209.3455508336938
2014-06-03,1205.5422889722697
2014-06-04,1195.3977003426169
2014-06-05,1207.3500299325044
2014-06-06,1198.1999643140791
2014-06-09,1206.3114958589395
2014-06-10,1228.009544948167
2014-06-11,1227.2285220041585
2014-06-12,1223.500275722627
2014-06-13,1241.8868663706196
2014-06-16,1246.1150023523762
2014-06-17,1236.0279951982275
2014-06-18,1226.2094273066543
2014-06-19,1206.7061196133686
2014-06-20,1218.498604478442
2014-06-23,1213.0231090154743
2014-06-24,1218.1605382600399
2014-06-25,1209.9273638899642
2014-06-26,1222.7804072750755
2014-06-27,1220.819667747386
2014-06-30,1225.0489652785652
2014-07-01,1225.7535747542336
2014-07-02,1230.6071521296362
2014-07-03,1239.8778366079393
2014-07-04,1243.837163929285
2014-07-07,1244.0495517163317
2014-07-08,1244.8749498254065
2014-07-09,1227.1637958651474
2014-07-10,1231.7437762645277
2014-07-11,1238.3349400066772
2014-07-14,1247.671203571289
2014-07-15,1255.0558511337651
2014-07-16,1261.9529107133183
2014-07-17,1256.6981929454805
2014-07-18,1263.4241342443818
2014-07-21,1262.272642163595
2014-07-22,1281.3705499737803
2014-07-23,1289.608349218873
2014-07-24,1316.7256760958119
2014-07-25,1335.3369714705163
2014-07-28,1378.3435399678667
2014-07-29,1385.5980719616555
2014-07-30,1380.8771895159937
2014-07-31,1397.6297195943555
2014-08-01,1381.6980548532738
2014-08-04,1410.6488838922387
2014-08-05,1410.2837526791845
2014-08-06,1407.9016570409221
2014-08-07,1386.5285706269194
2014-08-08,1383.550119507858
2014-08-11,1407.0742489814993
2014-08-12,1400.4891621193342
2014-08-13,1398.364007294216
2014-08-14,1387.4287512105348
2014-08-15,1401.5548838491516
2014-08-18,1408.294988497308
2014-08-19,1413.4523661871617
2014-08-20,1410.7209849572287
2014-08-21,1398.7506231571351
2014-08-22,1410.5910822426522
2014-08-25,1401.8958971424456
2014-08-26,1393.0641910400975
2014-08-27,1394.890926040188
2014-08-28,1385.7371394530007
2014-08-29,1403.0802504902858
2014-09-01,1413.683055963106
2014-09-02,1432.6286356947141
2014-09-03,1446.5189740449196
2014-09-04,1476.8236900609486
2014-09-05,1490.8354809598009
2014-09-08,1491.9868386313155
2014-09-09,1491.425899640576
2014-09-10,1482.716589456005
2014-09-11,1474.7461851079843
2014-09-12,1484.2838600983036
2014-09-15,1480.1351039238455
2014-09-16,1463.95019472226
2014-09-17,1469.7135351055854
2014-09-18,1477.0282948550243
2014-09-19,1494.6929629266517
2014-09-22,1463.7967787229754
2014-09-23,1470.2607472830373
2014-09-24,1503.2727739259135
2014-09-25,1505.6911203884422
2014-09-26,1514.2445021830563
2014-09-29,1513.1269417525004
2014-09-30,1523.3029524283172
2014-10-01,1527.7777417768818
2014-10-02,1520.7748485834522
2014-10-03,1538.0349715502311
2014-10-06,1530.9988500716618
2014-10-07,1523.7251204806964
2014-10-08,1528.5102212024547
2014-10-09,1531.4184574415901
2014-10-10,1533.0394451797608
2014-10-13,1518.4204822228623
2014-10-14,1516.408791416621
2014-10-15,1515.9427836741952
2014-10-16,1512.40625811987
2014-10-17,1507.6911920689697
2014-10-20,1511.5345091431425
2014-10-21,1505.1647172783528
2014-10-22,1508.719990204997
2014-10-23,1500.1201841738423
2014-10-24,1494.254875179093
2014-10-27,1473.5052164803806
2014-10-28,1501.9533134618164
2014-10-29,1525.454067845086
2014-10-30,1564.8550985187455
2014-10-31,1609.5424735978042
2014-11-03,1616.9368524616264
2014-11-04,1614.750835219373
2014-11-05,1610.7946282989144
2014-11-06,1619.7600792489463
2014-11-07,1613.9321431055707
2014-11-10,1661.3305260316574
2014-11-11,1673.1174812987888
2014-11-12,1680.3609210428767
2014-11-13,1677.5288241001542
2014-11-14,1672.4665833190777
2014-11-17,1662.809142725
2014-11-18,1629.3558135479989
2014-11-19,1621.8210014702313
2014-11-20,1622.0513739131545
2014-11-21,1665.4394078823598
2014-11-24,1694.2218544875818
2014-11-25,1713.4259686573523
2014-11-26,1731.392327208103
2014-11-27,1757.6853415993871
2014-11-28,1829.9340263949762
2014-12-01,1831.972101940082
2014-12-02,1921.6043546595404
2014-12-03,1943.7824107679835
2014-12-04,2022.4924355101048
2014-12-05,2065.731919269412
2014-12-08,2134.6577793823462
2014-12-09,1986.1428476620868
2014-12-10,2065.1509089247425
2014-12-11,2054.92106778252
2014-12-12,2040.5191071074516
2014-12-15,2045.9275848816903
2014-12-16,2090.3304292647044
2014-12-17,2169.804585423078
2014-12-18,2181.9860284776214
2014-12-19,2243.008999206904
2014-12-22,2291.6739553583725
2014-12-23,2225.707462416048
2014-12-24,2149.550487726398
2014-12-25,2240.031154403221
2014-12-26,2315.777182746623
2014-12-29,2329.5528082005435
2014-12-30,2358.044601134288
2014-12-31,2428.0975794199435
2015-01-01,2428.0975794199435
2015-01-02,2442.225573315409
2015-01-05,2540.430881362752
2015-01-06,2535.820695572296
2015-01-07,2556.1858487924096
2015-01-08,2475.5438077085846
2015-01-09,2466.948850333269
2015-01-12,2431.5527510380366
2015-01-13,2439.0943682046127
2015-01-14,2439.146358498118
2015-01-15,2573.6134638228973
2015-01-16,2611.2882209263053
2015-01-19,2345.4305330607945
2015-01-20,2387.91862890368
2015-01-21,2498.131871963493
2015-01-22,2538.1144627290637
2015-01-23,2572.2464132540167
2015-01-26,2568.9428809525743
2015-01-27,2511.9878271251273
2015-01-28,2485.005098292242
2015-01-29,2453.0339355323968
2015-01-30,2429.151682150073
2015-02-02,2342.1601158529024
2015-02-03,2378.3426975896796
2015-02-04,2362.8474733141697
2015-02-05,2333.5928779792293
2015-02-06,2308.551782229796
2015-02-09,2327.5512592439586
2015-02-10,2376.54359007399
2015-02-11,2389.0628569351347
2015-02-12,2385.1187866609876
2015-02-13,2398.727448076423
2015-02-16,2405.7649112617537
2015-02-17,2424.227826627667
2015-02-18,2432.229282729286
2015-02-19,2426.0368724576424
2015-02-20,2430.731670469172
2015-02-23,2433.7287415323244
2015-02-24,2437.485489611783
2015-02-25,2405.3606934693753
2015-02-26,2500.8519640454515
2015-02-27,2497.461998302654
2015-03-02,2512.4379509590826
2015-03-03,2442.508001056972
2015-03-04,2473.4902977600004
2015-03-05,2447.16807683757
2015-03-06,2487.979441833067
2015-03-09,2562.019749672532
2015-03-10,2566.915337499222
2015-03-11,2608.8032456664187
2015-03-12,2670.246085682378
2015-03-13,2715.9387495726687
2015-03-16,2752.8862705408305
2015-03-17,2797.014440504864
2015-03-18,2866.0288917461858
2015-03-19,2885.179968070603
2015-03-20,2853.1699161425313
2015-03-23,2872.6013351940564
2015-03-24,2887.1765212765276
2015-03-25,2821.6183112212507
2015-03-26,2858.569215827028
2015-03-27,2874.70812580796
2015-03-30,3004.9087066198204
2015-03-31,2988.797802528657
2015-04-01,3027.098760709591
2015-04-02,2985.7221636768872
2015-04-03,3005.809319777646
2015-04-06,2964.6730341668763
2015-04-07,3089.6196280819936
2015-04-08,3150.9291922824377
2015-04-09,3153.3081976865165
2015-04-10,3227.3480980607005
2015-04-13,3324.6881524894766
2015-04-14,3308.686816408083
2015-04-15,3342.679453922434
2015-04-16,3422.938002619696
2015-04-17,3484.868559151183
2015-04-20,3464.6919023792966
2015-04-21,3501.0940187991528
2015-04-22,3582.739401493836
2015-04-23,3556.519514586307
2015-04-24,3507.4923129652734
2015-04-27,3614.4011824240465
2015-04-28,3592.092432582771
2015-04-29,3519.0245407970797
2015-04-30,3472.018337246459
2015-05-01,3466.7588752965203
2015-05-04,3522.5824115309365
2015-05-05,3355.3693000675144
2015-05-06,3252.1282118263557
2015-05-07,3189.9253209479557
2015-05-08,3262.742581129227
2015-05-11,3366.7659078317383
2015-05-12,3368.2621500116807
2015-05-13,3306.1334554198706
2015-05-14,3286.2874018691236
2015-05-15,3204.6314901372093
2015-05-18,3173.0587283602
2015-05-19,3346.542938763028
2015-05-20,3368.6904509459728
2015-05-21,3408.775676114378
2015-05-22,3539.3937647699013
2015-05-25,3652.424179766896
2015-05-26,3730.8698323040812
2015-05-27,3715.736839221394
2015-05-28,3469.5295033024145
2015-05-29,3438.688708504696
2015-06-01,3630.4103148373133
2015-06-02,3594.6268547025875
2015-06-03,3559.2011803645096
2015-06-04,3618.3327780071922
2015-06-05,3717.190426699305
2015-06-08,3834.8431387882197
2015-06-09,3797.973094199857
2015-06-10,3745.918987689649
2015-06-11,3747.8142106551886
2015-06-12,3767.916706369127
2015-06-15,3698.364104471488
2015-06-16,3600.001822980777
2015-06-17,3654.9668180572507
2015-06-18,3462.58403747903
2015-06-19,3279.1159436422067
2015-06-22,3259.694162727378
2015-06-23,3440.4164686717636
2015-06-24,3526.691117254613
2015-06-25,3417.725141432676
2015-06-26,3200.6849727553977
2015-06-29,3162.5477916551495
2015-06-30,3367.4154728796675
2015-07-01,3228.0493807810203
2015-07-02,3156.9137793854297
2015-07-03,2984.2029017205846
2015-07-06,3143.17932502936
2015-07-07,3230.95521996188
2015-07-08,2992.0244017363434
2015-07-09,3180.301660612708
2015-07-10,3270.924830139815
2015-07-13,3325.8933375165952
2015-07-14,3234.6571586030846
2015-07-15,3200.521981162755
2015-07-16,3212.7174165466286
2015-07-17,3306.834409317272
2015-07-20,3296.654273601602
2015-07-21,3271.894963262102
2015-07-22,3263.7154556485257
2015-07-23,3295.9308808381593
2015-07-24,3251.1672158824904
2015-07-27,2942.596666937588
2015-07-28,2958.0178776718767
2015-07-29,3027.678917860201
2015-07-30,2974.3352013388567
2015-07-31,2948.265566544378
2015-08-03,3008.267613659752
2015-08-04,3073.733341590048
2015-08-05,3043.5125096218885
2015-08-06,3006.2161935200097
2015-08-07,3043.0607261347227
2015-08-10,3155.1615660367515
2015-08-11,3058.92330311313
2015-08-12,2956.121124585681
2015-08-13,2997.268756305918
2015-08-14,3004.3912161462918
2015-08-17,3007.0924469706524
2015-08-18,2855.4215413430466
2015-08-19,2881.8394416422457
2015-08-20,2777.1426801640737
2015-08-21,2652.184762651223
2015-08-24,2359.709746708434
2015-08-25,2221.6537152259793
2015-08-26,2247.492297074608
2015-08-27,2428.993326934438
2015-08-28,2513.2623514509196
2015-08-31,2561.560440221921
2015-09-01,2588.640845854999
2015-09-02,2627.392559064631
2015-09-03,2659.12063574779
2015-09-04,2654.5753348545145
2015-09-07,2511.8112857781016
2015-09-08,2555.9210484859273
2015-09-09,2594.1853793904065
2015-09-10,2565.943516737609
