Date,WORLD
2005-10-28,2599.1673582772605
2005-10-31,2623.838124343637
2005-11-01,2625.8622024306505
2005-11-02,2650.605805882292
2005-11-03,2666.305667160769
2005-11-04,2653.934261786274
2005-11-07,2659.1609598371183
2005-11-08,2654.1363862625135
2005-11-09,2652.3306456739315
2005-11-10,2662.4208866181957
2005-11-11,2675.5427100606003
2005-11-14,2669.53958714134
2005-11-15,2657.7545165549395
2005-11-16,2657.5951936638653
2005-11-17,2687.019099242205
2005-11-18,2699.9357143707834
2005-11-21,2715.443343259134
2005-11-22,2720.7380983503085
2005-11-23,2737.491131382474
2005-11-24,2735.91561845396
2005-11-25,2736.819038345858
2005-11-28,2726.851520344441
2005-11-29,2725.050435058305
2005-11-30,2711.2633405246384
2005-12-01,2740.0098732375654
2005-12-02,2751.56402273056
2005-12-05,2751.64256485705
2005-12-06,2758.171147686736
2005-12-07,2748.6173516177764
2005-12-08,2749.7864963591064
2005-12-09,2758.409446422026
2005-12-12,2775.971528574334
2005-12-13,2785.6252076191654
2005-12-14,2799.097594904998
2005-12-15,2785.3096247527274
2005-12-16,2792.3332506046017
2005-12-19,2782.9314944371545
2005-12-20,2779.9284164146743
2005-12-21,2786.57356823659
2005-12-22,2797.624341566013
2005-12-23,2799.9014923540244
2005-12-26,2801.7928453970208
2005-12-27,2784.834828139663
2005-12-28,2793.957030322015
2005-12-29,2790.6035433041034
2005-12-30,2771.330352489874
2006-01-02,2774.3493432728123
2006-01-03,2823.246672478008
2006-01-04,2853.9321142825997
2006-01-05,2854.574241860454
2006-01-06,2882.913491959919
2006-01-09,2885.7201346829916
2006-01-10,2874.301289610994
2006-01-11,2890.878983813165
2006-01-12,2882.1291500876287
2006-01-13,2880.204297817342
2006-01-16,2881.6815740405577
2006-01-17,2855.2809222939504
2006-01-18,2832.7903858278846
2006-01-19,2857.790474126115
2006-01-20,2825.1666574989235
2006-01-23,2835.9903451659493
2006-01-24,2841.354072984382
2006-01-25,2845.891935576782
2006-01-26,2868.662266559024
2006-01-27,2891.609929039582
2006-01-30,2891.572937098539
2006-01-31,2895.079155796253
2006-02-01,2898.305313384965
2006-02-02,2876.3953690800445
2006-02-03,2857.970788949518
2006-02-06,2861.7904025548482
2006-02-07,2843.6409065697007
2006-02-08,2842.3294854490478
2006-02-09,2853.8825072512705
2006-02-10,2848.17775166359
2006-02-13,2837.000271536466
2006-02-14,2853.7639168229825
2006-02-15,2859.0809736978217
2006-02-16,2875.342031942153
2006-02-17,2872.4934756621687
2006-02-20,2873.7689770269526
2006-02-21,2874.4451570176434
2006-02-22,2888.0925027022327
2006-02-23,2895.178410464322
2006-02-24,2898.5523389385253
2006-02-27,2911.939901212345
2006-02-28,2890.769462637957
2006-03-01,2906.6664473843616
2006-03-02,2902.042946550457
2006-03-03,2896.79500408636
2006-03-06,2890.263163065104
2006-03-07,2867.949358351324
2006-03-08,2863.0803743227943
2006-03-09,2870.517433648283
2006-03-10,2881.1039469225625
2006-03-13,2901.2888428282586
2006-03-14,2929.034676673779
2006-03-15,2940.5595526091583
2006-03-16,2949.6612621966733
2006-03-17,2958.8133043009693
2006-03-20,2962.2772889208013
2006-03-21,2944.8747964053828
2006-03-22,2956.632236514305
2006-03-23,2940.9189983047067
2006-03-24,2952.775340552378
2006-03-27,2949.2186426967405
2006-03-28,2939.708256611325
2006-03-29,2947.791986379879
2006-03-30,2971.3826502326024
2006-03-31,2954.3340246888515
2006-04-03,2972.663604415856
2006-04-04,2988.826334568131
2006-04-05,3001.713267780561
2006-04-06,3007.207853236134
2006-04-07,2980.1138828181183
2006-04-10,2982.3445970465195
2006-04-11,2960.5027802155523
2006-04-12,2952.519288678572
2006-04-13,2955.8910322789493
2006-04-14,2956.0564355745573
2006-04-17,2965.6999151607665
2006-04-18,2998.055803411213
2006-04-19,3019.53045977845
2006-04-20,3020.7316726170934
2006-04-21,3034.653998122767
2006-04-24,3025.052110687144
2006-04-25,3022.844388080593
2006-04-26,3034.6524572157923
2006-04-27,3046.3130552282187
2006-04-28,3044.0296168034606
2006-05-01,3048.114804056203
2006-05-02,3071.2838134753983
2006-05-03,3054.4016266244994
2006-05-04,3069.3332481977964
2006-05-05,3104.9426865008995
2006-05-08,3111.08548249643
2006-05-09,3120.3606495560994
2006-05-10,3113.6026104676944
2006-05-11,3088.6665584147468
2006-05-12,3049.0956379547038
2006-05-15,3028.4624426687174
2006-05-16,3021.6986580051503
2006-05-17,2968.117341240961
2006-05-18,2943.88394727997
2006-05-19,2937.0620300619867
2006-05-22,2907.1167976360343
2006-05-23,2920.637474219565
2006-05-24,2903.8057100750575
2006-05-25,2933.087841525757
2006-05-26,2961.436219560493
2006-05-29,2966.468518768659
2006-05-30,2933.693734638189
2006-05-31,2940.0492168016813
2006-06-01,2961.939476364169
2006-06-02,2986.1851386655644
2006-06-05,2949.35608830306
2006-06-06,2904.8031617113797
2006-06-07,2888.3500171928617
2006-06-08,2839.401312377055
2006-06-09,2856.735624623417
2006-06-12,2825.043679106109
2006-06-13,2768.2329675243263
2006-06-14,2783.7730303520566
2006-06-15,2842.0841631125663
2006-06-16,2844.3979489233243
2006-06-19,2824.3944871348467
2006-06-20,2827.612639066282
2006-06-21,2849.5399274769215
2006-06-22,2848.5315354843024
2006-06-23,2843.7564491579506
2006-06-26,2852.2950085561106
2006-06-27,2837.083936247172
2006-06-28,2835.389038666253
2006-06-29,2892.9184133689278
2006-06-30,2939.186723987702
2006-07-03,2957.676100856328
2006-07-04,2963.8292174255357
2006-07-05,2926.9447973586507
2006-07-06,2940.5106980704813
2006-07-07,2938.4952135850376
2006-07-10,2940.2044811843743
2006-07-11,2936.2057044420276
2006-07-12,2909.2640663525967
2006-07-13,2873.7677888739336
2006-07-14,2839.8752342281446
2006-07-17,2820.759019740615
2006-07-18,2809.362975654226
2006-07-19,2863.2940894126505
2006-07-20,2870.2479281022893
2006-07-21,2851.60100892087
2006-07-24,2887.112187620127
2006-07-25,2905.309463173023
2006-07-26,2905.51185280675
2006-07-27,2927.1106824752796
2006-07-28,2959.560801129827
2006-07-31,2957.5302045250887
2006-08-01,2938.6393350834214
2006-08-02,2966.1027494644745
2006-08-03,2958.457256728382
2006-08-04,2977.650895974991
2006-08-07,2952.525115593213
2006-08-08,2952.266654740993
2006-08-09,2959.4399067604127
2006-08-10,2949.202553317275
2006-08-11,2941.1355787979433
2006-08-14,2951.7183471089184
2006-08-15,2986.810486887537
2006-08-16,3016.8633102176304
2006-08-17,3023.4849270562045
2006-08-18,3023.871660960512
2006-08-21,3022.7352440835293
2006-08-22,3022.3693273912945
2006-08-23,3010.094135644513
2006-08-24,3010.182976749489
2006-08-25,3002.584541589985
2006-08-28,3014.8575180808625
2006-08-29,3021.9261413965132
2006-08-30,3033.8581246313806
2006-08-31,3034.2993226168755
2006-09-01,3048.412097358779
2006-09-04,3066.0528090432867
2006-09-05,3061.2217384167097
2006-09-06,3028.1269309986997
2006-09-07,2999.5174143446243
2006-09-08,3002.7917291760773
2006-09-11,2987.7896288470197
2006-09-12,3013.7246311042018
2006-09-13,3023.617533730758
2006-09-14,3030.534902106699
2006-09-15,3027.2221944008497
2006-09-18,3032.8869068453737
2006-09-19,3026.7103479392463
2006-09-20,3037.17230887723
2006-09-21,3038.9256676398686
2006-09-22,3026.293000674857
2006-09-25,3032.6252751866473
2006-09-26,3050.7989519221555
2006-09-27,3071.444263897003
2006-09-28,3075.9087975663742
2006-09-29,3070.479056081198
2006-10-02,3075.4368958958657
2006-10-03,3070.3227843866566
2006-10-04,3088.480663927947
2006-10-05,3109.6795861576697
2006-10-06,3094.5144923127473
2006-10-09,3098.3422486294144
2006-10-10,3103.386265518802
2006-10-11,3097.876229403416
2006-10-12,3119.7447906002744
2006-10-13,3126.911211625636
2006-10-16,3142.72217090469
2006-10-17,3126.61028664654
2006-10-18,3135.5462140969253
2006-10-19,3145.676243953373
2006-10-20,3152.8353284932696
2006-10-23,3163.918596846915
2006-10-24,3165.001765507078
2006-10-25,3179.1662344163665
2006-10-26,3198.9094587832647
2006-10-27,3187.484852774097
2006-10-30,3178.3965254754307
2006-10-31,3183.1740265634894
2006-11-01,3175.7417454873475
2006-11-02,3170.4152689270336
2006-11-03,3164.1671131710136
2006-11-06,3193.874664987608
2006-11-07,3213.6982128501113
2006-11-08,3208.3489665812594
2006-11-09,3198.0287445674976
2006-11-10,3205.7691430645255
2006-11-13,3202.3388357327917
2006-11-14,3217.1044020071786
2006-11-15,3226.6802411507715
2006-11-16,3229.3186968384616
2006-11-17,3224.5096796108737
2006-11-20,3215.4552119279706
2006-11-21,3223.9781293639267
2006-11-22,3246.3977189611724
2006-11-23,3247.6399166171614
2006-11-24,3243.9396285800417
2006-11-27,3210.0229380218016
2006-11-28,3212.377879932403
2006-11-29,3250.2452147441495
2006-11-30,3261.123708846584
2006-12-01,3256.299200599926
2006-12-04,3276.606937032125
2006-12-05,3289.040882769008
2006-12-06,3293.2175567045592
2006-12-07,3292.061753781463
2006-12-08,3293.83970345697
2006-12-11,3292.94866296904
2006-12-12,3298.2922422071624
2006-12-13,3305.956453868467
2006-12-14,3326.251779421476
2006-12-15,3326.3331718158347
2006-12-18,3317.8192377136907
2006-12-19,3317.7963255827954
2006-12-20,3326.4508078625604
2006-12-21,3317.1267579904966
2006-12-22,3302.9214221781476
2006-12-25,3301.6501237201355
2006-12-26,3307.1934855194777
2006-12-27,3333.4772260788845
2006-12-28,3334.271483144403
2006-12-29,3327.4260684379196
2007-01-01,3327.4260684379196
2007-01-02,3351.6215718345998
2007-01-03,3339.0811825530213
2007-01-04,3329.492189798572
2007-01-05,3296.850520858918
2007-01-08,3300.7421269093716
2007-01-09,3303.7795374503467
2007-01-10,3287.3999424063895
2007-01-11,3310.2191858082565
2007-01-12,3337.3206975302232
2007-01-15,3350.2695344104677
2007-01-16,3343.2750801723532
2007-01-17,3344.441399890445
2007-01-18,3338.1539945776553
2007-01-19,3351.052918625211
2007-01-22,3343.394836735876
2007-01-23,3357.8407612635383
2007-01-24,3379.0774795803213
2007-01-25,3355.4483017756265
2007-01-26,3337.3396946437815
2007-01-29,3341.226677631015
2007-01-30,3358.7603380018027
2007-01-31,3366.707055688973
2007-02-01,3398.1760992493923
2007-02-02,3401.864056253032
2007-02-05,3394.5376015338156
2007-02-06,3406.0388819696473
2007-02-07,3417.6771395160968
2007-02-08,3405.455436125142
2007-02-09,3398.7044731206042
2007-02-12,3381.898110127572
2007-02-13,3406.859218578671
2007-02-14,3444.585542401611
2007-02-15,3456.160590651799
2007-02-16,3451.214506796677
2007-02-19,3457.258643913333
2007-02-20,3459.452318624536
2007-02-21,3446.4180100786557
2007-02-22,3450.2209463397667
2007-02-23,3457.148162844921
2007-02-26,3463.706395487725
2007-02-27,3377.8342466020636
2007-02-28,3349.187521408382
2007-03-01,3329.066460145579
2007-03-02,3303.4374450912505
2007-03-05,3253.023033196676
2007-03-06,3298.5952832180424
2007-03-07,3306.30477211339
2007-03-08,3336.239428331994
2007-03-09,3340.3599203029303
2007-03-12,3352.14223552134
2007-03-13,3305.4868500315756
2007-03-14,3276.2582370395785
2007-03-15,3310.115536121424
2007-03-16,3306.6093566290488
2007-03-19,3344.3826288266046
2007-03-20,3367.9357103132193
2007-03-21,3402.8904706698304
2007-03-22,3431.435549366151
2007-03-23,3435.9974669239305
2007-03-26,3432.023649949391
2007-03-27,3418.9240718401793
2007-03-28,3401.387812396952
2007-03-29,3414.167212249807
2007-03-30,3410.4956023472932
2007-04-02,3419.5471077192087
2007-04-03,3451.813064111242
2007-04-04,3465.016620598188
2007-04-05,3475.2646527747193
2007-04-06,3474.3830018552894
2007-04-09,3471.4333395582844
2007-04-10,3492.1610061389356
2007-04-11,3479.984514504979
2007-04-12,3490.834448692264
2007-04-13,3501.492069230642
2007-04-16,3542.196496852756
2007-04-17,3548.5831991716673
2007-04-18,3552.4822518743467
2007-04-19,3538.6947257139864
2007-04-20,3569.3595849265903
2007-04-23,3562.253079154355
2007-04-24,3555.3349529285
2007-04-25,3581.5127104008807
2007-04-26,3577.627128227547
2007-04-27,3574.4895413181775
2007-04-30,3560.9424083670406
2007-05-01,3556.5594377708426
2007-05-02,3579.7032653863857
2007-05-03,3589.5590638713556
2007-05-04,3607.7043666951145
2007-05-07,3625.9392106665236
2007-05-08,3605.192792199249
2007-05-09,3620.693174016387
2007-05-10,3580.6278025961014
2007-05-11,3602.065042827302
2007-05-14,3600.916277070609
2007-05-15,3604.0969162470315
2007-05-16,3613.5675142017626
2007-05-17,3607.7787750461953
2007-05-18,3628.895236183628
2007-05-21,3632.2919055244433
2007-05-22,3636.1651804093194
2007-05-23,3648.8665741416376
2007-05-24,3614.075325609257
2007-05-25,3620.110384166367
2007-05-28,3624.2209843370742
2007-05-29,3634.7722905838154
2007-05-30,3641.8911652171178
2007-05-31,3660.6801754952426
2007-06-01,3679.831397732866
2007-06-04,3690.892467968782
2007-06-05,3678.5821236378492
2007-06-06,3641.656091672477
2007-06-07,3590.1629551128035
2007-06-08,3592.8185142780167
2007-06-11,3605.1278134445165
2007-06-12,3575.1066891519863
2007-06-13,3601.3559967601186
2007-06-14,3632.298160162613
2007-06-15,3668.848070780181
2007-06-18,3669.6547799101622
2007-06-19,3670.68534899355
2007-06-20,3651.2726976770305
2007-06-21,3649.600530184486
2007-06-22,3621.9006522029626
2007-06-25,3611.594261854808
2007-06-26,3598.8515483390306
2007-06-27,3600.221428190181
2007-06-28,3618.8011804562047
2007-06-29,3632.4440798839228
2007-07-02,3665.576219452304
2007-07-03,3682.89510558015
2007-07-04,3689.8483881233037
2007-07-05,3682.7815265712393
2007-07-06,3699.4177102809067
2007-07-09,3709.427532820826
2007-07-10,3680.339628397837
2007-07-11,3685.5597112817713
2007-07-12,3733.4649690069127
2007-07-13,3752.9733237749615
2007-07-16,3751.2855789535565
2007-07-17,3746.319042488946
2007-07-18,3728.499316779091
2007-07-19,3753.4535719066535
2007-07-20,3724.7268346133415
2007-07-23,3732.975937830784
2007-07-24,3680.552474011061
2007-07-25,3662.6922609974085
2007-07-26,3581.8591543010057
2007-07-27,3528.549378821515
2007-07-30,3548.214934053809
2007-07-31,3551.998829691624
2007-08-01,3531.3266212125723
2007-08-02,3550.9940516225643
2007-08-03,3499.6192598012994
2007-08-06,3527.505327629395
2007-08-07,3548.8989376822624
2007-08-08,3608.657749913941
2007-08-09,3530.4906456576823
2007-08-10,3477.3342810504455
2007-08-13,3495.8621137536043
2007-08-14,3445.752178274751
2007-08-15,3394.9580870808063
2007-08-16,3346.9898538401067
2007-08-17,3403.5127222147325
2007-08-20,3424.852344640059
2007-08-21,3438.1457845145683
2007-08-22,3480.451739158358
2007-08-23,3499.4179314260386
2007-08-24,3528.060896918322
2007-08-27,3518.7252104390304
2007-08-28,3456.1404501735137
2007-08-29,3493.10637397737
2007-08-30,3501.081275995466
2007-08-31,3549.303928240427
2007-09-03,3551.761872206287
2007-09-04,3575.1401906007113
2007-09-05,3537.3106871882064
2007-09-06,3554.0644346184895
2007-09-07,3507.2063520588754
2007-09-10,3487.117277866673
2007-09-11,3536.4211427148316
2007-09-12,3546.3806031558092
2007-09-13,3567.85182852217
2007-09-14,3562.501737391898
2007-09-17,3534.427490924395
2007-09-18,3592.2955365532594
2007-09-19,3661.408312888799
2007-09-20,3661.937493969352
2007-09-21,3671.369074661594
2007-09-24,3666.3092588603236
2007-09-25,3663.3763644213163
2007-09-26,3679.2656055871726
2007-09-27,3712.8548173283807
2007-09-28,3718.0929140714006
2007-10-01,3753.49480977533
2007-10-02,3756.311944145254
2007-10-03,3751.005524242111
2007-10-04,3752.889198735809
2007-10-05,3787.6463641980827
2007-10-08,3768.1416271062626
2007-10-09,3795.8630660615327
2007-10-10,3802.9028924434106
2007-10-11,3814.1585491033175
2007-10-12,3814.422524699899
2007-10-15,3790.580212066384
2007-10-16,3752.008157395853
2007-10-17,3764.158730673418
2007-10-18,3770.0135403659137
2007-10-19,3705.7345644971415
2007-10-22,3676.995176191158
2007-10-23,3719.7560508173146
2007-10-24,3707.119627819408
2007-10-25,3724.506381357772
2007-10-26,3777.9664829448107
2007-10-29,3809.2440682348615
2007-10-30,3789.4586308156563
2007-10-31,3832.132712142053
2007-11-01,3766.2548828358767
2007-11-02,3752.338690015853
2007-11-05,3724.3462315880347
2007-11-06,3762.7603100984857
2007-11-07,3715.366771105023
2007-11-08,3694.516499002523
2007-11-09,3642.270605277302
2007-11-12,3592.532227493725
2007-11-13,3651.194252663057
2007-11-14,3665.71821240715
2007-11-15,3613.994170203549
2007-11-16,3605.212489325317
2007-11-19,3547.6529604474736
2007-11-20,3581.8861716663037
2007-11-21,3518.418041612284
2007-11-22,3528.99965404803
2007-11-23,3574.0107451652448
2007-11-26,3543.631806108037
2007-11-27,3562.8590910972985
2007-11-28,3632.5360353125566
2007-11-29,3654.0853113857315
2007-11-30,3675.4912384944364
2007-12-03,3659.8871013091657
2007-12-04,3634.8337692715863
2007-12-05,3673.7883949176853
2007-12-06,3705.989452669786
2007-12-07,3720.0789906247137
2007-12-10,3745.446103495583
2007-12-11,3696.7087199357074
2007-12-12,3704.0291477654023
2007-12-13,3654.973077353649
2007-12-14,3611.1241207485864
2007-12-17,3544.2240009831753
2007-12-18,3553.523155360943
2007-12-19,3543.5275304745105
2007-12-20,3554.160751437667
2007-12-21,3608.378750742642
2007-12-24,3628.882607312693
2007-12-25,3635.8114762524056
2007-12-26,3649.0540850730813
2007-12-27,3631.049995895867
2007-12-28,3641.7245026244773
2007-12-31,3628.0727838634716
2008-01-01,3628.0727838634716
2008-01-02,3604.056157662311
2008-01-03,3600.2680474872063
2008-01-04,3524.566567334187
2008-01-07,3510.485025047051
2008-01-08,3487.5024660863305
2008-01-09,3493.9586729070943
2008-01-10,3494.4996344381448
2008-01-11,3462.7327623576734
2008-01-14,3495.610055722565
2008-01-15,3413.089705498151
2008-01-16,3357.140099830922
2008-01-17,3309.753026822879
2008-01-18,3284.674619270647
2008-01-21,3187.637389995527
2008-01-22,3179.0177053554185
2008-01-23,3192.0308754529196
2008-01-24,3289.9355349013863
2008-01-25,3287.7329805400614
2008-01-28,3297.91125679705
2008-01-29,3331.9539881646165
2008-01-30,3311.8323166095756
2008-01-31,3350.817264770072
2008-02-01,3399.4075960609957
2008-02-04,3392.046413430323
2008-02-05,3282.1295261879577
2008-02-06,3257.6991300429117
2008-02-07,3238.3425003381135
2008-02-08,3234.0080322724316
2008-02-11,3233.8369717530804
2008-02-12,3288.0158187192833
2008-02-13,3305.483019801816
2008-02-14,3306.625275938218
2008-02-15,3291.941068019797
2008-02-18,3306.6595281304562
2008-02-19,3324.025459984661
2008-02-20,3301.2991795908038
2008-02-21,3311.0680802215893
2008-02-22,3314.7809627928077
2008-02-25,3367.423904229898
2008-02-26,3403.246592011641
2008-02-27,3428.439194982464
2008-02-28,3399.373781835952
2008-02-29,3331.423027480489
2008-03-03,3300.0215137213727
2008-03-04,3279.965559839347
2008-03-05,3309.928070605646
2008-03-06,3275.358057022664
2008-03-07,3233.1964978439864
2008-03-10,3186.3984917536773
2008-03-11,3255.2839633076446
2008-03-12,3279.2865670028154
2008-03-13,3274.0956485336746
2008-03-14,3226.9430323068705
2008-03-17,3159.677608202069
2008-03-18,3265.1756552377087
2008-03-19,3210.4333427037336
2008-03-20,3219.8180757606447
2008-03-21,3225.716182204453
2008-03-24,3248.8909487406704
2008-03-25,3321.138200729333
2008-03-26,3320.1508506577
2008-03-27,3313.445898261063
2008-03-28,3295.292285861693
2008-03-31,3299.4912829150885
2008-04-01,3369.416401192307
2008-04-02,3400.7108416106116
2008-04-03,3410.573963706151
2008-04-04,3427.097317224565
2008-04-07,3440.9698598173068
2008-04-08,3414.502896101804
2008-04-09,3392.165017734629
2008-04-10,3399.1994874835477
2008-04-11,3357.5013086181243
2008-04-14,3334.093899355309
2008-04-15,3347.31445764324
2008-04-16,3427.4878189887513
2008-04-17,3420.252175665812
2008-04-18,3458.608240334403
2008-04-21,3477.6802470485345
2008-04-22,3456.2714861668032
2008-04-23,3459.587530814824
2008-04-24,3451.7390527161656
2008-04-25,3484.352369860245
2008-04-28,3493.0100045187755
2008-04-29,3474.6470126661584
2008-04-30,3472.9056764841753
2008-05-01,3489.110931009269
2008-05-02,3523.0471840494756
2008-05-05,3522.2011258292955
2008-05-06,3539.766962162544
2008-05-07,3508.3765188217017
2008-05-08,3518.3932571992973
2008-05-09,3487.997438417427
2008-05-12,3517.933671613999
2008-05-13,3517.4674167142266
2008-05-14,3529.2324706728336
2008-05-15,3563.625412182599
2008-05-16,3587.743708167046
2008-05-19,3601.4490098257893
2008-05-20,3572.7497545984825
2008-05-21,3538.400120556038
2008-05-22,3542.7415419727613
2008-05-23,3504.3352755363626
2008-05-26,3491.735922839821
2008-05-27,3494.7532373550066
2008-05-28,3500.317976767991
2008-05-29,3512.848497743454
2008-05-30,3525.8628892748943
2008-06-02,3503.4855470231137
2008-06-03,3487.9793139577373
2008-06-04,3478.727063576814
2008-06-05,3511.439772814084
2008-06-06,3460.3412438347355
2008-06-09,3443.119231080655
2008-06-10,3397.154357304145
2008-06-11,3360.6681170844763
2008-06-12,3347.296146477784
2008-06-13,3376.431608925736
2008-06-16,3394.198890218169
2008-06-17,3396.8955964882603
2008-06-18,3369.486534800076
2008-06-19,3354.2765186159672
2008-06-20,3308.7117095784643
2008-06-23,3295.1812342204494
2008-06-24,3287.4810400837414
2008-06-25,3304.815105476636
2008-06-26,3247.363460790629
2008-06-27,3234.1203343262773
2008-06-30,3244.6485472722347
2008-07-01,3222.9322588931723
2008-07-02,3183.3155891226106
2008-07-03,3177.3965256995016
2008-07-04,3163.987059932949
2008-07-07,3159.3156859330243
2008-07-08,3161.937652094139
2008-07-09,3152.4769856883063
2008-07-10,3148.364901484179
2008-07-11,3115.028348871058
2008-07-14,3106.168206327471
2008-07-15,3065.262245533485
2008-07-16,3096.8856715514767
2008-07-17,3148.8538983128674
2008-07-18,3154.788305298355
2008-07-21,3170.1993031803513
2008-07-22,3189.779841760203
2008-07-23,3207.9757414546493
2008-07-24,3159.036169120398
2008-07-25,3150.758051354819
2008-07-28,3116.2861065114557
2008-07-29,3133.637692451898
2008-07-30,3184.2060185331393
2008-07-31,3165.368349359615
2008-08-01,3131.356083145492
2008-08-04,3100.7885399643997
2008-08-05,3151.9243507318915
2008-08-06,3172.9125556454533
2008-08-07,3133.618931537567
2008-08-08,3146.6502264676565
2008-08-11,3174.451667587072
2008-08-12,3145.2248732942817
2008-08-13,3110.4319292697214
2008-08-14,3123.570630869031
2008-08-15,3113.886753305813
2008-08-18,3096.391429250461
2008-08-19,3048.127671409744
2008-08-20,3067.932042640381
2008-08-21,3079.8509217438213
2008-08-22,3102.9378313905127
2008-08-25,3072.048467950339
2008-08-26,3066.7965856529795
2008-08-27,3087.0967820648225
2008-08-28,3126.443884760648
2008-08-29,3120.897713343502
2008-09-01,3099.63306235202
2008-09-02,3083.4070641429835
2008-09-03,3060.175534860605
2008-09-04,2976.295304257629
2008-09-05,2946.383408789817
2008-09-08,3012.7569570165992
2008-09-09,2936.9705387952204
2008-09-10,2935.6944178651515
2008-09-11,2933.314158809355
2008-09-12,2979.9003132634916
2008-09-15,2872.6018441506503
2008-09-16,2852.1733961823134
2008-09-17,2767.056634097312
2008-09-18,2826.345940121097
2008-09-19,2988.1797621173523
2008-09-22,2938.470476756715
2008-09-23,2903.160868332208
2008-09-24,2890.2229149855993
2008-09-25,2932.4324497199623
2008-09-26,2907.571117922031
2008-09-29,2705.718470499883
2008-09-30,2749.710549713483
2008-10-01,2754.2086806110133
2008-10-02,2654.674731479227
2008-10-03,2648.379059775192
2008-10-06,2495.6434456129964
2008-10-07,2418.2576951974706
2008-10-08,2335.0386078913198
2008-10-09,2228.873566800634
2008-10-10,2118.039080140832
2008-10-13,2319.7607193804856
2008-10-14,2379.2559391084696
2008-10-15,2211.3518322488226
2008-10-16,2180.508278269604
2008-10-17,2212.3481910181567
2008-10-20,2302.6878349857157
2008-10-21,2262.035720373388
2008-10-22,2117.33980804131
2008-10-23,2119.3759053883696
2008-10-24,2028.5128498129109
2008-10-27,1941.0396816758562
2008-10-28,2076.399751853824
2008-10-29,2151.45999588386
2008-10-30,2216.4775260036104
2008-10-31,2228.3628360222033
2008-11-03,2238.3340208517743
2008-11-04,2345.785611826669
2008-11-05,2289.3746142211685
2008-11-06,2154.838680726089
2008-11-07,2188.242606063731
2008-11-10,2191.7863960453274
2008-11-11,2111.475573177012
2008-11-12,2027.8777428159115
2008-11-13,2083.855182307304
2008-11-14,2050.439611827782
2008-11-17,2002.4754762911064
2008-11-18,2008.9171853660728
2008-11-19,1916.336373981349
2008-11-20,1799.779782422093
2008-11-21,1854.3201562059623
2008-11-24,1981.6630814184844
2008-11-25,2014.3565098429815
2008-11-26,2046.635108040781
2008-11-27,2064.9935361202943
2008-11-28,2084.123819681126
2008-12-01,1938.0921969144779
2008-12-02,1976.5142646044997
2008-12-03,2008.3831986628838
2008-12-04,1971.9633827275436
2008-12-05,1980.9030331909246
2008-12-08,2089.5882856027247
2008-12-09,2072.7573716962106
2008-12-10,2099.579913976256
2008-12-11,2083.9331873760075
2008-12-12,2067.7898904972462
2008-12-15,2081.5907364155823
2008-12-16,2141.9658108032236
2008-12-17,2167.8446797832253
2008-12-18,2147.5970191765186
2008-12-19,2118.410823883337
2008-12-22,2085.3464387558934
2008-12-23,2075.258967751407
2008-12-24,2074.8440946543474
2008-12-25,2077.815544286293
2008-12-26,2087.870779058205
2008-12-29,2106.0596056440877
2008-12-30,2141.025589207537
2008-12-31,2150.990420241162
2009-01-01,2150.990420241162
2009-01-02,2211.4624469892588
2009-01-05,2209.8545110957616
2009-01-06,2220.194800860913
2009-01-07,2197.0337757467173
2009-01-08,2194.6190477270907
2009-01-09,2157.403135505627
2009-01-12,2110.6248803719623
2009-01-13,2079.8979759128965
2009-01-14,2016.4349262904836
2009-01-15,1995.7059239212538
2009-01-16,2024.916511809709
2009-01-19,2010.3823218562547
2009-01-20,1923.853714977621
2009-01-21,1961.0654109100926
2009-01-22,1942.424079174295
2009-01-23,1930.6328462913427
2009-01-26,1969.374946514968
2009-01-27,1998.7483903951645
2009-01-28,2056.079937959349
2009-01-29,2007.238268303392
2009-01-30,1962.5513489156708
2009-02-02,1939.5332572683153
2009-02-03,1974.3605700043313
2009-02-04,1985.2582514189921
2009-02-05,1996.994363278512
2009-02-06,2038.9391472511952
2009-02-09,2053.484403094671
2009-02-10,1982.0796986540684
2009-02-11,1979.347693721065
2009-02-12,1962.2624463358786
2009-02-13,1960.7822723458012
2009-02-16,1946.9257995225298
2009-02-17,1866.5349875753082
2009-02-18,1854.7745156353708
2009-02-19,1852.3424721250292
2009-02-20,1811.849692467403
2009-02-23,1775.6846111865686
2009-02-24,1800.4548503499057
2009-02-25,1791.4905345476977
2009-02-26,1791.5094784544153
2009-02-27,1761.6660387229635
2009-03-02,1674.8716678030173
2009-03-03,1654.9630154163133
2009-03-04,1695.3301961754817
2009-03-05,1643.9359470016993
2009-03-06,1637.2333903871665
2009-03-09,1616.50240989398
2009-03-10,1702.5387322143583
2009-03-11,1716.4642482216245
2009-03-12,1750.8721282250642
2009-03-13,1776.462325653962
2009-03-16,1797.391714471769
2009-03-17,1828.8766220045616
2009-03-18,1853.1672392240266
2009-03-19,1886.796286164131
2009-03-20,1855.8654662177557
2009-03-23,1950.5646508251334
2009-03-24,1936.3239261895803
2009-03-25,1949.1282558045364
2009-03-26,1979.561049977743
2009-03-27,1940.1411476895007
2009-03-30,1864.9261771862073
2009-03-31,1894.5112339747845
2009-04-01,1923.7866774646982
2009-04-02,2006.7663779422423
2009-04-03,2011.944146978925
2009-04-06,1997.0855534918046
2009-04-07,1960.5733775149981
