Date,EAFE + CANADA VALUE
2006-01-31,6318.861603255715
2006-02-01,6329.726837865264
2006-02-02,6287.104200470451
2006-02-03,6231.511928893514
2006-02-06,6248.240889050541
2006-02-07,6232.103341183651
2006-02-08,6183.644861391629
2006-02-09,6245.552499888709
2006-02-10,6213.673664022525
2006-02-13,6209.979030232327
2006-02-14,6213.918256932921
2006-02-15,6213.377267363167
2006-02-16,6239.088003480809
2006-02-17,6245.618306185719
2006-02-20,6255.396032369193
2006-02-21,6276.554292127594
2006-02-22,6296.24379668715
2006-02-23,6349.330222347571
2006-02-24,6351.044504664631
2006-02-27,6381.146080592666
2006-02-28,6359.57359670341
2006-03-01,6373.140995880654
2006-03-02,6352.758425050694
2006-03-03,6337.6463879619505
2006-03-06,6358.304797620472
2006-03-07,6276.92775232129
2006-03-08,6249.387947119075
2006-03-09,6303.280473104689
2006-03-10,6306.324938614005
2006-03-13,6373.083770236399
2006-03-14,6434.123976575688
2006-03-15,6452.638118788179
2006-03-16,6492.11297159565
2006-03-17,6521.791761158178
2006-03-20,6547.739875537082
2006-03-21,6515.163066515459
2006-03-22,6525.066801551334
2006-03-23,6467.89203688001
2006-03-24,6506.3810540673285
2006-03-27,6496.037518542892
2006-03-28,6491.2458333600625
2006-03-29,6470.760082353197
2006-03-30,6581.891400339712
2006-03-31,6525.968200797475
2006-04-03,6583.684169635804
2006-04-04,6618.834163761168
2006-04-05,6647.832953459632
2006-04-06,6680.495874917499
2006-04-07,6625.184707496347
2006-04-10,6631.727313011881
2006-04-11,6581.423729157504
2006-04-12,6541.199414277718
2006-04-13,6547.600113010263
2006-04-14,6548.023389046471
2006-04-17,6611.647597819442
2006-04-18,6636.003574149575
2006-04-19,6716.3025042721265
2006-04-20,6725.563235634892
2006-04-21,6798.8339410834715
2006-04-24,6768.668122930519
2006-04-25,6794.249977293245
2006-04-26,6834.135451246037
2006-04-27,6859.284522506255
2006-04-28,6848.104249901296
2006-05-01,6894.329128679519
2006-05-02,6958.177297989284
2006-05-03,6905.306870925281
2006-05-04,6945.740563125761
2006-05-05,7037.095211216457
2006-05-08,7072.198893649138
2006-05-09,7105.072735836148
2006-05-10,7088.071980718081
2006-05-11,7057.953143110042
2006-05-12,6953.7829971301035
2006-05-15,6862.475985322118
2006-05-16,6853.183665526759
2006-05-17,6714.715522505642
2006-05-18,6654.559723971515
2006-05-19,6605.613795626784
2006-05-22,6502.204606484015
2006-05-23,6593.256046895007
2006-05-24,6514.132982028548
2006-05-25,6568.024541855166
2006-05-26,6652.132822985723
2006-05-29,6669.352590590352
2006-05-30,6627.903399429158
2006-05-31,6613.963282092637
2006-06-01,6637.855685518283
2006-06-02,6730.096120795637
2006-06-05,6681.251450738717
2006-06-06,6508.954066173322
2006-06-07,6489.0579743946855
2006-06-08,6273.51145036895
2006-06-09,6380.586059407192
2006-06-12,6324.703001464688
2006-06-13,6141.141118996786
2006-06-14,6172.887514817954
2006-06-15,6276.407630331277
2006-06-16,6305.317713205154
2006-06-19,6282.175265274325
2006-06-20,6300.748106016398
2006-06-21,6325.438670320616
2006-06-22,6351.344773208695
2006-06-23,6318.687878314091
2006-06-26,6325.9537240865875
2006-06-27,6314.207074410906
2006-06-28,6276.090230101985
2006-06-29,6388.187779786432
2006-06-30,6596.204859871541
2006-07-03,6618.71905218675
2006-07-04,6648.911144557083
2006-07-05,6537.923510340844
2006-07-06,6588.853653575719
2006-07-07,6631.567179878376
2006-07-10,6634.781433395851
2006-07-11,6590.953301700971
2006-07-12,6534.031729096214
2006-07-13,6464.112198280842
2006-07-14,6350.254150881626
2006-07-17,6283.487409072965
2006-07-18,6227.248707455626
2006-07-19,6348.056657543531
2006-07-20,6433.907993391197
2006-07-21,6408.6563074287
2006-07-24,6463.8785743794515
2006-07-25,6495.182337502276
2006-07-26,6502.6328538428
2006-07-27,6641.568983600985
2006-07-28,6704.147353840532
2006-07-31,6692.131646287153
2006-08-01,6639.934745794289
2006-08-02,6727.905762134077
2006-08-03,6691.092762899545
2006-08-04,6789.571074626806
2006-08-07,6703.606759362675
2006-08-08,6733.7688340687555
2006-08-09,6799.142249366254
2006-08-10,6717.434335423394
2006-08-11,6707.674677876261
2006-08-14,6746.488452570519
2006-08-15,6809.559394594268
2006-08-16,6884.283125435329
2006-08-17,6899.097680798289
2006-08-18,6875.713149608961
2006-08-21,6894.17861362363
2006-08-22,6883.524507901704
2006-08-23,6862.457161593914
2006-08-24,6849.586381762325
2006-08-25,6821.613380594581
2006-08-28,6846.762808042883
2006-08-29,6860.989550061573
2006-08-30,6905.9342996331325
2006-08-31,6902.940679614994
2006-09-01,6925.63842133508
2006-09-04,7007.204636228302
2006-09-05,6966.850249396313
2006-09-06,6895.1093455073515
2006-09-07,6801.243797243713
2006-09-08,6797.005195985099
2006-09-11,6745.717799450459
2006-09-12,6798.843717231696
2006-09-13,6815.371209359891
2006-09-14,6867.481823603242
2006-09-15,6843.676008387828
2006-09-18,6855.755789465211
2006-09-19,6843.949446323359
2006-09-20,6868.977759717989
2006-09-21,6914.120681303328
2006-09-22,6867.873636303392
2006-09-25,6850.281313349885
2006-09-26,6876.644152259469
2006-09-27,6959.137182931373
2006-09-28,6955.8791307882175
2006-09-29,6947.959352072668
2006-10-02,7002.351003279531
2006-10-03,6977.452345373542
2006-10-04,6991.382087229726
2006-10-05,7064.00566526997
2006-10-06,7021.768889679225
2006-10-09,7020.060916833687
2006-10-10,7027.5143024718045
2006-10-11,7028.506819278234
2006-10-12,7064.004413195294
2006-10-13,7070.433183642632
2006-10-16,7110.796763576221
2006-10-17,7054.6801575360205
2006-10-18,7084.580406968917
2006-10-19,7114.734423165026
2006-10-20,7142.393459942723
2006-10-23,7144.665667504007
2006-10-24,7146.8890557635095
2006-10-25,7178.152780348222
2006-10-26,7237.393968870912
2006-10-27,7259.675922573004
2006-10-30,7220.127594068422
2006-10-31,7245.559920231505
2006-11-01,7263.962788017912
2006-11-02,7240.739586294601
2006-11-03,7227.615516676947
2006-11-06,7282.128321165157
2006-11-07,7358.782309436704
2006-11-08,7332.166296567973
2006-11-09,7321.704421893943
2006-11-10,7348.962227312415
2006-11-13,7322.425838674582
2006-11-14,7338.6535237328
2006-11-15,7357.5309736219615
2006-11-16,7358.953903999534
2006-11-17,7337.972590494346
2006-11-20,7296.1431742523955
2006-11-21,7320.446193131817
2006-11-22,7390.9614535925975
2006-11-23,7395.033055958717
2006-11-24,7402.597574712328
2006-11-27,7348.968442088932
2006-11-28,7332.923156081334
2006-11-29,7424.691385351573
2006-11-30,7461.011498063381
2006-12-01,7450.022853678986
2006-12-04,7476.751255036014
2006-12-05,7507.214975003361
2006-12-06,7545.624833481728
2006-12-07,7564.611886340113
2006-12-08,7563.977960515587
2006-12-11,7551.339809729264
2006-12-12,7586.771928889601
2006-12-13,7607.8465018780735
2006-12-14,7637.030191381172
2006-12-15,7631.878748258132
2006-12-18,7623.518318055632
2006-12-19,7614.410174412866
2006-12-20,7668.668910157557
2006-12-21,7658.906722775966
2006-12-22,7635.585563033087
2006-12-25,7628.575678377319
2006-12-26,7623.815792648974
2006-12-27,7690.38071669616
2006-12-28,7707.730430968022
2006-12-29,7701.4776235171485
2007-01-01,7701.4776235171485
2007-01-02,7811.224230682822
2007-01-03,7771.202045885995
2007-01-04,7722.9877406157175
2007-01-05,7611.835345444536
2007-01-08,7611.391923048879
2007-01-09,7626.990964099961
2007-01-10,7523.885535490852
2007-01-11,7571.085872274757
2007-01-12,7655.571673814036
2007-01-15,7713.838179688601
2007-01-16,7670.59658489513
2007-01-17,7671.350613356595
2007-01-18,7672.052137955545
2007-01-19,7716.697685294258
2007-01-22,7722.374629032252
2007-01-23,7757.372526886683
2007-01-24,7794.352648370544
2007-01-25,7762.144237869358
2007-01-26,7691.582558014311
2007-01-29,7717.702237411616
2007-01-30,7752.528591549515
2007-01-31,7736.4607633587075
2007-02-01,7836.226923279863
2007-02-02,7834.855631096131
2007-02-05,7807.203856994108
2007-02-06,7862.700828907809
2007-02-07,7900.187109397004
2007-02-08,7851.759966089044
2007-02-09,7876.379901884497
2007-02-12,7824.738883462904
2007-02-13,7881.089822991995
2007-02-14,7976.83205458456
2007-02-15,8016.128539284693
2007-02-16,7992.797069323604
2007-02-19,8017.413402206869
2007-02-20,8013.545531147104
2007-02-21,7964.9178816056365
2007-02-22,7985.611056327497
2007-02-23,8043.379809814704
2007-02-26,8091.484509827364
2007-02-27,7982.7210183291245
2007-02-28,7799.410953739404
2007-03-01,7731.210569102781
2007-03-02,7696.31427079425
2007-03-05,7553.887375883528
2007-03-06,7644.564119166439
2007-03-07,7695.141410551619
2007-03-08,7781.563280514859
2007-03-09,7789.562469044233
2007-03-12,7814.1127411163525
2007-03-13,7747.022445394562
2007-03-14,7554.572412570206
2007-03-15,7667.253308940223
2007-03-16,7664.919069471887
2007-03-19,7759.170867716051
2007-03-20,7813.903818799365
2007-03-21,7841.36092098798
2007-03-22,7981.943639716469
2007-03-23,8007.370095206018
2007-03-26,7977.176817670219
2007-03-27,7965.034276950317
2007-03-28,7944.88495978041
2007-03-29,7970.155077383518
2007-03-30,7948.005387536075
2007-04-02,7968.455981360138
2007-04-03,8034.431590939246
2007-04-04,8076.765643000537
2007-04-05,8098.608763529184
2007-04-06,8093.079554110043
2007-04-09,8074.925974550781
2007-04-10,8146.587113639894
2007-04-11,8150.155982226842
2007-04-12,8162.253193175708
2007-04-13,8174.181824210403
2007-04-16,8285.587989482075
2007-04-17,8306.239121381957
2007-04-18,8326.809292291879
2007-04-19,8269.100228348461
2007-04-20,8346.629912310233
2007-04-23,8329.581701343976
2007-04-24,8303.84104610329
2007-04-25,8342.590855489785
2007-04-26,8325.342863260008
2007-04-27,8315.677223311115
2007-04-30,8322.603144178498
2007-05-01,8281.987807880438
2007-05-02,8330.646292274347
2007-05-03,8344.340710203553
2007-05-04,8399.175356633395
2007-05-07,8457.68944919547
2007-05-08,8365.863680988887
2007-05-09,8396.610356830524
2007-05-10,8324.185539538292
2007-05-11,8355.63800208435
2007-05-14,8372.424615928481
2007-05-15,8406.060304293538
2007-05-16,8376.033748545184
2007-05-17,8359.834819711636
2007-05-18,8407.335866371128
2007-05-21,8416.727071781432
2007-05-22,8427.01519859123
2007-05-23,8495.60401514595
2007-05-24,8414.085523605883
2007-05-25,8392.206330467734
2007-05-28,8413.818892788098
2007-05-29,8448.80396021086
2007-05-30,8411.7451672612
2007-05-31,8488.618534532856
2007-06-01,8550.784896100244
2007-06-04,8583.243484993434
2007-06-05,8575.989475905877
2007-06-06,8496.043161072193
2007-06-07,8409.87061589309
2007-06-08,8334.053562002668
2007-06-11,8370.33257785888
2007-06-12,8310.41392994151
2007-06-13,8300.695658911629
2007-06-14,8393.637082198855
2007-06-15,8498.092707692003
2007-06-18,8507.029787961723
2007-06-19,8501.188651312776
2007-06-20,8530.822538945675
2007-06-21,8468.435994998106
2007-06-22,8439.503727167177
2007-06-25,8426.820671960104
2007-06-26,8397.363259313921
2007-06-27,8320.647591970774
2007-06-28,8408.356568708863
2007-06-29,8480.096893452881
2007-07-02,8539.973552679778
2007-07-03,8583.769834059856
2007-07-04,8605.363247978721
2007-07-05,8557.258158834258
2007-07-06,8612.091229463422
2007-07-09,8648.560953325012
2007-07-10,8631.448665098718
2007-07-11,8594.89534688869
2007-07-12,8663.321960092731
2007-07-13,8727.598012248605
2007-07-16,8740.93344329273
2007-07-17,8719.662671239812
2007-07-18,8656.22033723447
2007-07-19,8715.86792164928
2007-07-20,8672.820015115616
2007-07-23,8673.693246836918
2007-07-24,8593.324185152456
2007-07-25,8482.64510585397
2007-07-26,8309.791392737305
2007-07-27,8195.896120381458
2007-07-30,8185.0331501917535
2007-07-31,8307.60265900912
2007-08-01,8176.776979639449
2007-08-02,8224.42259909083
2007-08-03,8182.084082853746
2007-08-06,8137.095403364578
2007-08-07,8202.174493900553
2007-08-08,8341.034349204036
2007-08-09,8193.803005002632
2007-08-10,7945.34084756034
2007-08-13,8053.449274122456
2007-08-14,7962.598174453206
2007-08-15,7862.004100648183
2007-08-16,7655.583500171266
2007-08-17,7768.663785497199
2007-08-20,7839.219125820366
2007-08-21,7878.9250476149455
2007-08-22,7956.67913420023
2007-08-23,8038.41609839472
2007-08-24,8066.310738409907
2007-08-27,8089.600654126352
2007-08-28,7980.793022189443
2007-08-29,7978.958905897141
2007-08-30,8026.291588074193
2007-08-31,8142.894746392141
2007-09-03,8161.244340878862
2007-09-04,8185.045580060655
2007-09-05,8098.884849338492
2007-09-06,8126.666760030317
2007-09-07,8047.813219732618
2007-09-10,7982.7999979609995
2007-09-11,8087.449447194429
2007-09-12,8128.947419429129
2007-09-13,8162.641173064593
2007-09-14,8130.583665665502
2007-09-17,8040.659515623897
2007-09-18,8074.208364460758
2007-09-19,8330.131555047552
2007-09-20,8374.972903246497
2007-09-21,8371.414254753781
2007-09-24,8363.733637465446
2007-09-25,8351.540653119155
2007-09-26,8375.91065794311
2007-09-27,8484.321118838012
2007-09-28,8524.412608535089
2007-10-01,8577.321776646264
2007-10-02,8596.636253283252
2007-10-03,8613.87590893358
2007-10-04,8614.574705148316
2007-10-05,8680.452199643254
2007-10-08,8617.690550821475
2007-10-09,8671.12020819442
2007-10-10,8690.949810947877
2007-10-11,8771.842376722754
2007-10-12,8743.397538732672
2007-10-15,8698.432512287984
2007-10-16,8592.354333548528
2007-10-17,8615.188515569025
2007-10-18,8630.509321293952
2007-10-19,8552.988255863665
2007-10-22,8407.870339737561
2007-10-23,8508.783666196403
2007-10-24,8471.760047342248
2007-10-25,8548.4238483266
2007-10-26,8683.06356022152
2007-10-29,8794.270799391137
2007-10-30,8774.138815772632
2007-10-31,8871.485712021706
2007-11-01,8761.46776531784
2007-11-02,8671.223878797653
2007-11-05,8588.820398083186
2007-11-06,8645.179720965634
2007-11-07,8652.33059803368
2007-11-08,8531.106743885119
2007-11-09,8404.49152914966
2007-11-12,8305.321306751492
2007-11-13,8363.097505321868
2007-11-14,8468.017475499511
2007-11-15,8351.541884099775
2007-11-16,8267.996036870312
2007-11-19,8154.600549326608
2007-11-20,8259.69520742376
2007-11-21,8098.485414233195
2007-11-22,8127.478677943926
2007-11-23,8195.212363746921
2007-11-26,8217.779546883807
2007-11-27,8216.251760928108
2007-11-28,8307.147913659563
2007-11-29,8380.452964138234
2007-11-30,8426.203767835028
2007-12-03,8405.47551293615
2007-12-04,8340.77586133691
2007-12-05,8401.023026667133
2007-12-06,8437.648028548738
2007-12-07,8509.353039237647
2007-12-10,8564.227034534008
2007-12-11,8538.625623355634
2007-12-12,8527.766392064092
2007-12-13,8292.201478664274
2007-12-14,8208.949654019641
2007-12-17,8033.390349498471
2007-12-18,8037.009660622698
2007-12-19,7996.512595300952
2007-12-20,7996.086873975099
2007-12-21,8086.585550302673
2007-12-24,8112.316037253886
2007-12-25,8137.7957630225155
2007-12-26,8188.163442180768
2007-12-27,8213.735832790451
2007-12-28,8245.494341929892
2007-12-31,8236.638779296367
2008-01-01,8236.638779296367
2008-01-02,8234.904171447777
2008-01-03,8226.324315375827
2008-01-04,8092.005881788986
2008-01-07,8039.143301506634
2008-01-08,8043.168608281838
2008-01-09,7986.3024969487915
2008-01-10,7937.304848341205
2008-01-11,7922.956031152399
2008-01-14,7979.634786487531
2008-01-15,7805.167502295639
2008-01-16,7631.645857664373
2008-01-17,7622.928070484811
2008-01-18,7512.700810953523
2008-01-21,7087.780296878732
2008-01-22,7130.09683606503
2008-01-23,7048.241631353241
2008-01-24,7400.295386426943
2008-01-25,7480.428434046079
2008-01-28,7422.394363829565
2008-01-29,7519.636047155401
2008-01-30,7466.151894668215
2008-01-31,7496.33117282158
2008-02-01,7601.815587334447
2008-02-04,7636.895304585032
2008-02-05,7383.921150371799
2008-02-06,7327.463066816848
2008-02-07,7201.7078114884725
2008-02-08,7196.9374073826275
2008-02-11,7134.3906157858155
2008-02-12,7319.5715500336755
2008-02-13,7292.003489198585
2008-02-14,7363.75166926327
2008-02-15,7289.495371606759
2008-02-18,7355.021539029515
2008-02-19,7434.155935323246
2008-02-20,7273.266264348647
2008-02-21,7388.442847843419
2008-02-22,7347.31664313972
2008-02-25,7487.310204730372
2008-02-26,7606.810473581853
2008-02-27,7707.990201497795
2008-02-28,7629.7481058587955
2008-02-29,7520.9257030879535
2008-03-03,7375.835569296973
2008-03-04,7300.8739388313825
2008-03-05,7389.425005490826
2008-03-06,7350.126491432088
2008-03-07,7236.000915909521
2008-03-10,7166.433155275649
2008-03-11,7253.785783078452
2008-03-12,7423.1207744313015
2008-03-13,7334.799470455033
2008-03-14,7244.299216004218
2008-03-17,7018.736932413332
2008-03-18,7234.6481458088865
2008-03-19,7181.684445000426
2008-03-20,7099.657806926774
2008-03-21,7131.250314819025
2008-03-24,7129.750361013509
2008-03-25,7431.557656548016
2008-03-26,7466.188962660435
2008-03-27,7511.248272997629
2008-03-28,7473.828629086098
2008-03-31,7449.703921479792
2008-04-01,7540.726556052589
2008-04-02,7707.117781804154
2008-04-03,7717.387716320017
2008-04-04,7761.945372938932
2008-04-07,7796.208548951553
2008-04-08,7723.027555899669
2008-04-09,7673.05810924601
2008-04-10,7667.643876595669
2008-04-11,7630.727826825204
2008-04-14,7544.953025580165
2008-04-15,7561.815906895213
2008-04-16,7746.601934875653
2008-04-17,7732.981926288758
2008-04-18,7795.190935081907
2008-04-21,7865.6545562291785
2008-04-22,7823.640242394167
2008-04-23,7795.19157617823
2008-04-24,7724.695095012972
2008-04-25,7823.670166946529
2008-04-28,7895.472870476084
2008-04-29,7880.073865643764
2008-04-30,7885.981601867813
2008-05-01,7829.046971552127
2008-05-02,7961.624376933496
2008-05-05,7975.526483781391
2008-05-06,7972.098444436653
2008-05-07,7965.849807617597
2008-05-08,7952.376425306112
2008-05-09,7861.239395366749
2008-05-12,7908.212176260167
2008-05-13,7889.2428805321415
2008-05-14,7906.50408004152
2008-05-15,7968.214060882113
2008-05-16,8057.1528486940715
2008-05-19,8086.452000979528
2008-05-20,8038.091245398322
2008-05-21,7998.71555555378
2008-05-22,8003.855259342529
2008-05-23,7939.102184666664
2008-05-26,7880.071396995249
2008-05-27,7846.9653373380925
2008-05-28,7823.969211009749
2008-05-29,7835.886172513873
2008-05-30,7887.346251180046
2008-06-02,7832.837503271497
2008-06-03,7798.06539492426
2008-06-04,7762.840762529357
2008-06-05,7783.906653431797
2008-06-06,7751.142892526413
2008-06-09,7656.917273414043
2008-06-10,7489.186982945346
2008-06-11,7440.179954724781
2008-06-12,7369.893103137009
2008-06-13,7398.206943561917
2008-06-16,7458.973433351559
2008-06-17,7507.249637226628
2008-06-18,7426.146018738845
2008-06-19,7316.295539634853
2008-06-20,7247.045651009297
2008-06-23,7170.458436954975
2008-06-24,7175.739901355415
2008-06-25,7237.599414954954
2008-06-26,7172.941895923356
2008-06-27,7131.106021007588
2008-06-30,7151.612930825229
2008-07-01,7034.03772993462
2008-07-02,7024.987832377698
2008-07-03,7024.124097943148
2008-07-04,6955.082153125456
2008-07-07,6986.314748468559
2008-07-08,6891.626044827174
2008-07-09,6995.740542881491
2008-07-10,6931.156536033981
2008-07-11,6833.96917808444
2008-07-14,6819.007443747511
2008-07-15,6693.707479433986
2008-07-16,6693.208319709789
2008-07-17,6878.948533962241
2008-07-18,6953.0095106600575
2008-07-21,7012.967658369574
2008-07-22,7008.535512314867
2008-07-23,7118.36300163108
2008-07-24,7082.861695301835
2008-07-25,6990.421231044674
2008-07-28,6919.430876605207
2008-07-29,6837.0701832553505
2008-07-30,6938.719105692462
2008-07-31,6948.044656947961
2008-08-01,6860.412539384183
2008-08-04,6796.8567376351075
2008-08-05,6897.81043510902
2008-08-06,6961.853924811551
2008-08-07,6900.953417645814
2008-08-08,6821.19179946329
2008-08-11,6923.526320717148
2008-08-12,6887.202478635992
2008-08-13,6706.258967183409
2008-08-14,6716.660701312763
2008-08-15,6665.034817560073
2008-08-18,6685.518987550094
2008-08-19,6499.64063858991
2008-08-20,6527.008388654162
2008-08-21,6542.253312310923
2008-08-22,6587.608540506013
2008-08-25,6585.520920627171
2008-08-26,6526.991927646542
2008-08-27,6558.593704456841
2008-08-28,6655.872125092931
2008-08-29,6727.40328867066
2008-09-01,6639.752150113971
2008-09-02,6634.187788254994
2008-09-03,6589.4167287516675
2008-09-04,6418.660332060817
2008-09-05,6257.732381238614
2008-09-08,6465.3668273049825
2008-09-09,6395.713692189438
2008-09-10,6348.362276571121
2008-09-11,6233.356517639798
2008-09-12,6388.526823137352
2008-09-15,6185.668033158167
2008-09-16,5961.317805947327
2008-09-17,5859.879359580645
2008-09-18,5841.667689178098
2008-09-19,6361.532091250726
2008-09-22,6380.090899506723
2008-09-23,6330.224294530841
2008-09-24,6303.83721634326
2008-09-25,6398.1257501879
2008-09-26,6296.085292467961
2008-09-29,5948.619101215827
2008-09-30,5835.081539253274
2008-10-01,5908.491871354391
2008-10-02,5776.214398336172
2008-10-03,5863.026883269651
2008-10-06,5410.1252261187165
2008-10-07,5346.786160542649
2008-10-08,5031.876525767737
2008-10-09,4943.043924739476
2008-10-10,4484.430319615214
2008-10-13,4809.65705977809
2008-10-14,5119.594250541381
2008-10-15,4875.452639970659
2008-10-16,4547.389088032935
2008-10-17,4714.699907058569
2008-10-20,4890.149096259804
2008-10-21,4871.195211598409
2008-10-22,4548.620924294002
2008-10-23,4530.968113437814
2008-10-24,4268.749649974118
2008-10-27,3981.736049954714
2008-10-28,4066.7726588614782
2008-10-29,4488.02223595369
2008-10-30,4655.112327452758
2008-10-31,4608.1437060233575
2008-11-03,4668.28647317037
2008-11-04,4943.126115633453
2008-11-05,4978.052357951958
2008-11-06,4641.367217152171
2008-11-07,4641.738807257977
2008-11-10,4700.157633860786
2008-11-11,4455.07698757155
2008-11-12,4336.351518367972
2008-11-13,4276.277169848427
2008-11-14,4332.218527276294
2008-11-17,4242.278762330946
2008-11-18,4228.176999901094
2008-11-19,4081.2834114195134
2008-11-20,3872.9891402863623
2008-11-21,3851.635333824245
2008-11-24,4149.679005056326
2008-11-25,4285.62785066728
2008-11-26,4261.565563271501
2008-11-27,4346.041810494777
2008-11-28,4386.64096617995
2008-12-01,4163.887622537846
2008-12-02,4171.603696738987
2008-12-03,4186.193302946436
2008-12-04,4167.575625196738
2008-12-05,4042.09267092557
2008-12-08,4365.122340028239
2008-12-09,4403.930695296899
2008-12-10,4463.920241840239
2008-12-11,4531.303812610715
2008-12-12,4396.59617049278
2008-12-15,4506.432928092645
2008-12-16,4533.242793667544
2008-12-17,4665.116092187096
2008-12-18,4669.671216818717
2008-12-19,4530.087176764837
2008-12-22,4468.845263603666
2008-12-23,4464.862618948599
2008-12-24,4429.522953525972
2008-12-25,4447.109393836619
2008-12-26,4466.676902176642
2008-12-29,4565.347701368626
2008-12-30,4616.565638324948
2008-12-31,4588.9932919974
2009-01-01,4588.9932919974
2009-01-02,4715.5544354325675
2009-01-05,4715.484454322039
2009-01-06,4726.2702824432
2009-01-07,4780.874326815686
2009-01-08,4741.814655929001
2009-01-09,4681.712171237244
2009-01-12,4597.621683975981
2009-01-13,4434.837790674183
2009-01-14,4301.314744435119
2009-01-15,4174.854164735691
2009-01-16,4259.713276406979
2009-01-19,4173.245012562363
2009-01-20,4016.78252445324
2009-01-21,3999.837898523019
2009-01-22,3980.973539025878
2009-01-23,3892.369902780858
2009-01-26,4055.753097466799
2009-01-27,4134.616026449794
2009-01-28,4278.834975521984
2009-01-29,4203.178636946888
2009-01-30,4094.0598792938727
2009-02-02,3997.2448479400678
2009-02-03,4087.2941297516068
2009-02-04,4174.244823128204
2009-02-05,4148.556439556404
2009-02-06,4215.7992037891745
2009-02-09,4284.14673105435
2009-02-10,4176.637885009443
2009-02-11,4132.681630087831
2009-02-12,4038.353866121206
2009-02-13,4067.5702530243293
2009-02-16,3995.039083646281
2009-02-17,3823.2900673017243
2009-02-18,3776.2261001499564
2009-02-19,3809.978298590887
2009-02-20,3668.549372243649
2009-02-23,3642.428616052051
2009-02-24,3604.109897077641
2009-02-25,3615.9712507284557
2009-02-26,3704.89322346146
2009-02-27,3647.3910923701696
2009-03-02,3449.755649149606
2009-03-03,3387.353367823145
2009-03-04,3472.6612264829146
2009-03-05,3374.984977969493
2009-03-06,3324.3285703965726
2009-03-09,3261.035067380633
2009-03-10,3429.1969160991416
2009-03-11,3481.4048222403394
2009-03-12,3490.9291371403815
2009-03-13,3576.9544512828834
2009-03-16,3696.8162200966785
2009-03-17,3717.009655055101
2009-03-18,3751.8862038304355
2009-03-19,3954.5183561176855
2009-03-20,3891.323845561751
2009-03-23,4044.926083893985
2009-03-24,4056.5955960115857
2009-03-25,4077.747555570365
2009-03-26,4116.0657337440925
2009-03-27,4042.5399609443384
2009-03-30,3837.9458516335267
2009-03-31,3916.2541685518368
2009-04-01,3997.0564431864964
2009-04-02,4261.963994359191
2009-04-03,4264.050944719264
2009-04-06,4239.088790613632
2009-04-07,4174.518164657269
2009-04-08,4159.487720857603
2009-04-09,4291.567737530705
2009-04-10,4304.862555650405
2009-04-13,4345.641009202055
2009-04-14,4406.256651871283
2009-04-15,4357.228882044618
2009-04-16,4421.106681042847
2009-04-17,4482.626010210029
2009-04-20,4326.026715224033
2009-04-21,4293.320131422812
2009-04-22,4359.824390077476
2009-04-23,4385.553154762784
2009-04-24,4501.4722511858
2009-04-27,4483.967503089357
2009-04-28,4380.634744582219
2009-04-29,4500.351939385599
2009-04-30,4592.351682362949
2009-05-01,4597.258876010871
2009-05-04,4708.965461930444
2009-05-05,4757.342182951732
2009-05-06,4807.765311040842
2009-05-07,4860.6076959279435
2009-05-08,4962.436827725595
2009-05-11,4950.356077120409
2009-05-12,4918.983462332879
2009-05-13,4790.131464550934
2009-05-14,4755.2930660623115
2009-05-15,4805.8028903507275
2009-05-18,4842.661668862326
2009-05-19,4980.296732390623
2009-05-20,5060.685285100029
2009-05-21,4968.08209638091
2009-05-22,5020.096080508171
2009-05-25,5028.849531846749
2009-05-26,5076.87390396695
2009-05-27,5110.071373177199
2009-05-28,5065.343045830817
2009-05-29,5159.611150224156
2009-06-01,5310.933983921483
2009-06-02,5349.442230514038
2009-06-03,5238.0388360155575
2009-06-04,5219.476780751295
2009-06-05,5192.856345569693
2009-06-08,5124.113249721614
2009-06-09,5181.961136732664
2009-06-10,5251.6395081919
2009-06-11,5319.161714242179
2009-06-12,5287.796021772984
2009-06-15,5130.563505520405
2009-06-16,5096.6558368987035
2009-06-17,5024.040372569832
2009-06-18,5056.3267872622255
2009-06-19,5113.0878800786495
2009-06-22,4986.99285865139
2009-06-23,4951.061431988385
2009-06-24,5059.139500773135
2009-06-25,5025.687278525175
2009-06-26,5092.135711845647
2009-06-29,5132.76147372503
2009-06-30,5099.713463901443
2009-07-01,5171.550181165298
2009-07-02,5040.949310041296
2009-07-03,5038.507749502427
2009-07-06,4964.095862640858
2009-07-07,4938.231135964813
2009-07-08,4845.052222566401
2009-07-09,4882.191012371328
2009-07-10,4846.819827746423
2009-07-13,4888.181044575319
2009-07-14,4985.194528197188
2009-07-15,5129.693408925517
2009-07-16,5174.67267251538
2009-07-17,5189.61635663056
2009-07-20,5276.890205908007
2009-07-21,5345.307134713103
2009-07-22,5349.97774091493
2009-07-23,5443.855972771377
2009-07-24,5462.57721633297
2009-07-27,5511.249212126499
2009-07-28,5477.088593784469
2009-07-29,5462.824938838651
2009-07-30,5567.088635114479
2009-07-31,5622.440365346904
2009-08-03,5778.488702204912
2009-08-04,5783.174059492513
2009-08-05,5756.265176471144
2009-08-06,5764.035391415431
2009-08-07,5752.385789571503
2009-08-10,5749.826652140103
2009-08-11,5689.178418290341
2009-08-12,5735.231235289351
2009-08-13,5838.326203714308
2009-08-14,5808.182480305638
2009-08-17,5622.938371037909
2009-08-18,5684.703245259673
